source,category,product_id,title,venue,start_date,end_date,target_age,price_info,booking_url,image_url,ai_tags,crawled_at
티켓링크,전시,64508,2026 경주 워터풀 페스티벌 - 스플래시존,경주실내체육관 경주실내체육관,2026-08-14,2026-08-22,전체 관람가 (전 연령),0원,https://www.ticketlink.co.kr/product/64508,http://image.toast.com/aaaaab/ticketlink/TKL_7/water_main_0721.jpg,family:0.8;couple:1.0;single:0.9;exhibition:1.0;티켓링크;전시;경북,2026-08-22 23:33:05
티켓링크,공연,64634,ZFN ORIGIN 05,레이어스튜디오 11 레이어스튜디오 11,2026-08-21,2026-08-21,전체 관람가,"59,000원 ~ 199,000원",https://www.ticketlink.co.kr/product/64634,http://image.toast.com/aaaaab/ticketlink/TKL_8/zfn_poster.png,family:0.3;couple:1.0;single:0.9;티켓링크;공연;서울,2026-08-22 23:33:05
티켓링크,공연,64495,2026 KEL 이터널 리턴 미드시즌컵,광주 이스포츠 경기장 광주 이스포츠 경기장,2026-07-31,2026-08-01,전체 관람가,"15,000원",https://www.ticketlink.co.kr/product/64495,http://image.toast.com/aaaaab/ticketlink/TKL_8/main0720(4).jpg,family:0.3;couple:1.0;single:0.9;티켓링크;공연;광주,2026-08-22 23:33:05
티켓링크,공연,64187,2026 뉴캄옥션,상암 콜로세움 상암 SOOP 콜로세움,2026-07-03,2026-07-03,전체 관람가,"15,000원",https://www.ticketlink.co.kr/product/64187,http://image.toast.com/aaaaab/ticketlink/TKL_6/main0701.png,family:0.3;couple:1.0;single:0.9;티켓링크;공연;서울,2026-08-22 23:33:05
티켓링크,공연,63098,뮤지컬 <전설의 리틀 농구단> - 대구,대구학생문화센터 대구학생문화센터 대공연장,2026-06-19,2026-06-19,8세 이상 관람가,"10,000원 ~ 20,000원",https://www.ticketlink.co.kr/product/63098,http://image.toast.com/aaaaab/ticketlink/TKL_9/main0506(3).jpg,family:0.3;couple:1.0;single:0.9;티켓링크;공연;대구,2026-08-22 23:33:05
티켓링크,공연,60511,로블록스 X SOOP e스포츠 페스타,상암 콜로세움 상암 SOOP 콜로세움,2025-12-20,2025-12-20,전체 관람가,"5,000원 ~ 10,000원",https://www.ticketlink.co.kr/product/60511,http://image.toast.com/aaaaab/ticketlink/TKL_1/20251215_티켓링크_사이트용_대표이미지.png,family:0.3;couple:1.0;single:0.9;티켓링크;공연;서울,2026-08-22 23:33:05
티켓링크,전시,59504,블루 아카이브 4주년 페스티벌 (Blue Archive 4th anniversary Festival),"일산 킨텍스 킨텍스 제1전시장 1홀,2홀",2025-11-28,2025-11-29,전체 관람가 (전 연령),"10,000원",https://www.ticketlink.co.kr/product/59504,http://image.toast.com/aaaaab/ticketlink/TKL_4/blue_main_1103.jpg,family:0.8;couple:1.0;single:0.9;exhibition:1.0;티켓링크;전시;경기,2026-08-22 23:33:05
티켓링크,공연,59170,2025 SPOTLIGHT SERIES Pacific x GES ASIA,광주 이스포츠 경기장 광주 이스포츠 경기장,2025-10-29,2025-11-01,전체 관람가,"5,000원",https://www.ticketlink.co.kr/product/59170,http://image.toast.com/aaaaab/ticketlink/TKL_8/ss_251013_1304.jpg,family:0.3;couple:1.0;single:0.9;티켓링크;공연;광주,2026-08-22 23:33:05
티켓링크,공연,64288,서울시국악관현악단 / 2026 대한민국국악관현악축제,세종문화회관 세종문화회관 M씨어터,2026-10-16,2026-10-16,전체 관람가,"10,000원",https://www.ticketlink.co.kr/product/64288,http://image.toast.com/aaaaab/ticketlink/TKL_5/main0802(1).jpg,family:0.3;couple:1.0;single:0.9;티켓링크;공연;서울,2026-08-22 23:33:05
티켓링크,공연,64277,천안시충남국악관현악단 / 2026 대한민국국악관현악축제,세종문화회관 세종문화회관 M씨어터,2026-10-15,2026-10-15,전체 관람가,"10,000원",https://www.ticketlink.co.kr/product/64277,http://image.toast.com/aaaaab/ticketlink/TKL_1/main0802(3).jpg,family:0.3;couple:1.0;single:0.9;티켓링크;공연;서울,2026-08-22 23:33:05
티켓링크,공연,64279,부산시립국악관현악단 / 2026 대한민국국악관현악축제,세종문화회관 세종문화회관 M씨어터,2026-10-14,2026-10-14,전체 관람가,"10,000원",https://www.ticketlink.co.kr/product/64279,http://image.toast.com/aaaaab/ticketlink/TKL_6/main0802(2).jpg,family:0.3;couple:1.0;single:0.9;티켓링크;공연;서울,2026-08-22 23:33:05
티켓링크,공연,64281,국립국악원창작악단 / 2026 대한민국국악관현악축제,세종문화회관 세종문화회관 M씨어터,2026-10-13,2026-10-13,전체 관람가,"10,000원",https://www.ticketlink.co.kr/product/64281,http://image.toast.com/aaaaab/ticketlink/TKL_8/main0802(3).jpg,family:0.3;couple:1.0;single:0.9;티켓링크;공연;서울,2026-08-22 23:33:05
티켓링크,공연,64280,성남시립국악단 / 2026 대한민국국악관현악축제,세종문화회관 세종문화회관 M씨어터,2026-10-12,2026-10-12,전체 관람가,"10,000원",https://www.ticketlink.co.kr/product/64280,http://image.toast.com/aaaaab/ticketlink/TKL_8/main0802(2).jpg,family:0.3;couple:1.0;single:0.9;티켓링크;공연;서울,2026-08-22 23:33:05
티켓링크,공연,64282,강원특별자치도립국악관현악단 / 2026 대한민국국악관현악축제,세종문화회관 세종문화회관 M씨어터,2026-10-10,2026-10-10,전체 관람가,"10,000원",https://www.ticketlink.co.kr/product/64282,http://image.toast.com/aaaaab/ticketlink/TKL_1/main0802(5).jpg,family:0.3;couple:1.0;single:0.9;티켓링크;공연;서울,2026-08-22 23:33:05
티켓링크,공연,64276,〈특별공연〉중앙국악관현악단 / 2026 대한민국국악관혁악축제,세종문화회관 세종문화회관 M씨어터,2026-10-09,2026-10-09,전체 관람가,"10,000원",https://www.ticketlink.co.kr/product/64276,http://image.toast.com/aaaaab/ticketlink/TKL_4/main0802(1).jpg,family:0.3;couple:1.0;single:0.9;티켓링크;공연;서울,2026-08-22 23:33:05
티켓링크,공연,64278,진주시립국악관현악단 / 2026 대한민국국악관현악축제,세종문화회관 세종문화회관 M씨어터,2026-10-08,2026-10-08,전체 관람가,"10,000원",https://www.ticketlink.co.kr/product/64278,http://image.toast.com/aaaaab/ticketlink/TKL_6/main0802(1).jpg,family:0.3;couple:1.0;single:0.9;티켓링크;공연;서울,2026-08-22 23:33:05
티켓링크,공연,60473,트리플 빌 〈올 포 한스 판 마넨〉,세종문화회관 세종문화회관 M씨어터,2026-11-18,2026-11-21,전체 관람가,"50,000원 ~ 70,000원",https://www.ticketlink.co.kr/product/60473,http://image.toast.com/aaaaab/ticketlink/TKL_3/m0105.jpg,family:0.3;couple:1.0;single:0.9;티켓링크;공연;서울,2026-08-22 23:33:05
티켓링크,공연,64667,국립현대무용단 <트리플 빌>,예울마루 GS칼텍스 예울마루 대극장,2026-10-13,2026-10-13,8세 이상 (전체/초등 이상),"40,000원 ~ 60,000원",https://www.ticketlink.co.kr/product/64667,http://image.toast.com/aaaaab/ticketlink/TKL_4/tri_p_0814(1807).jpg,family:0.3;couple:1.0;single:0.9;티켓링크;공연;전남,2026-08-22 23:33:05
티켓링크,공연,65044,2026 제4회 무용비엔날레,천마아트센터 천마아트센터 그랜드홀,2026-09-18,2026-09-18,8세 이상 (전체/초등 이상),"30,000원 ~ 66,000원",https://www.ticketlink.co.kr/product/65044,http://image.toast.com/aaaaab/ticketlink/TKL_2/pst_0819(1).jpg,family:0.3;couple:1.0;single:0.9;티켓링크;공연;경북,2026-08-22 23:33:05
티켓링크,공연,64717,"유망예술가 발굴 프로젝트 무용 <두 개의 결, 하나의 무대>",대구북구어울아트센터 어울아트센터 함지홀,2026-09-17,2026-09-17,8세 이상 (전체/초등 이상),"15,000원",https://www.ticketlink.co.kr/product/64717,http://image.toast.com/aaaaab/ticketlink/TKL_2/two_pst0804.jpg,family:0.3;couple:1.0;single:0.9;티켓링크;공연;대구,2026-08-22 23:33:05
티켓링크,공연,64943,안다미로아트컴퍼니 현대무용 <문> - 경산,경산시민회관 경산시민회관 대공연장,2026-09-12,2026-09-12,8세 이상 (전체/초등 이상),"10,000원",https://www.ticketlink.co.kr/product/64943,http://image.toast.com/aaaaab/ticketlink/TKL_4/main0812(4).jpg,family:0.3;couple:1.0;single:0.9;티켓링크;공연;경북,2026-08-22 23:33:05
티켓링크,공연,65029,2026 남구청년예술제 - 대구,대덕문화전당 대덕문화전당 드림홀,2026-09-09,2026-09-10,전체 관람가,0원,https://www.ticketlink.co.kr/product/65029,http://image.toast.com/aaaaab/ticketlink/TKL_7/namgu_pst0818.jpg,family:0.3;couple:1.0;single:0.9;티켓링크;공연;대구,2026-08-22 23:33:05
티켓링크,공연,64828,최재형고려인민족학교 아리랑예술단 포항초청공연 연해주 아리랑,포항시청 문화동 대잠홀 포항시청 대잠홀,2026-09-10,2026-09-10,전체 관람가,0원,https://www.ticketlink.co.kr/product/64828,http://image.toast.com/aaaaab/ticketlink/TKL_4/y_info1_0806.jpg,family:0.3;couple:1.0;single:0.9;티켓링크;공연;경북,2026-08-22 23:33:05
티켓링크,공연,64692,"아트컴퍼니 그루의 <소리의 결, 울림> - 대구",아양아트센터 대구 아양아트센터 아양홀,2026-09-10,2026-09-10,전체 관람가,0원,https://www.ticketlink.co.kr/product/64692,http://image.toast.com/aaaaab/ticketlink/TKL_5/ay_pst0730.jpg,family:0.3;couple:1.0;single:0.9;티켓링크;공연;대구,2026-08-22 23:33:05
티켓링크,공연,63163,연극 사랑해엄마 (울산),울산문화예술회관 울산문화예술회관 대공연장,2026-12-18,2026-12-19,8세 이상 관람가,"55,000원 ~ 66,000원",https://www.ticketlink.co.kr/product/63163,http://image.toast.com/aaaaab/ticketlink/TKL_10/lovemom_ulsan_pst0624.jpg,family:0.3;couple:1.0;single:0.9;티켓링크;공연;울산,2026-08-22 23:33:05
티켓링크,전시,57083,경복궁 인문학산책,경복궁 경복궁,2025-06-30,2026-12-30,전체 관람가 (전 연령),"19,900원",https://www.ticketlink.co.kr/product/57083,http://image.toast.com/aaaaab/ticketlink/TKL_1/g-720X889_0620.jpg,family:0.8;couple:1.0;single:0.9;exhibition:1.0;티켓링크;전시;서울,2026-08-22 23:33:05
티켓링크,전시,57082,국립고궁박물관 인문학산책,국립고궁박물관 국립고궁박물관,2025-06-30,2026-12-30,전체 관람가 (전 연령),"19,900원",https://www.ticketlink.co.kr/product/57082,http://image.toast.com/aaaaab/ticketlink/TKL_8/pst_720X889_0620.jpg,family:0.8;couple:1.0;single:0.9;exhibition:1.0;티켓링크;전시;서울,2026-08-22 23:33:05
티켓링크,전시,60991,약선음식체험 원데이 클래스,서울한방진흥센터 서울한방진흥센터 3층 약선음식체험관,2026-01-23,2026-12-04,전체 관람가 (전 연령),"15,000원",https://www.ticketlink.co.kr/product/60991,http://image.toast.com/aaaaab/ticketlink/TKL_9/main_720(11).jpg,family:0.8;couple:1.0;single:0.9;exhibition:1.0;티켓링크;전시;서울,2026-08-22 23:33:05
티켓링크,가족/어린이,62378,뮤지컬 <장수탕 선녀님> - 서울어린이대공원,서울어린이대공원 아트센터 서울어린이대공원 아트센터,2026-03-13,2026-11-28,전체 관람가 (가족/어린이 동반),"66,000원",https://www.ticketlink.co.kr/product/62378,http://image.toast.com/aaaaab/ticketlink/TKL_6/jang_main_0325(1).jpg,family:1.0;baby:1.0;toddler:1.0;가족어린이동반;티켓링크;공연;서울,2026-08-22 23:33:05
티켓링크,공연,64750,스테이지엠 크리스마스 영화음악 & 캐롤 콘서트 2026 - 수원,경기아트센터 경기아트센터 소극장,2026-12-12,2026-12-12,8세 이상 (전체/초등 이상),"40,000원",https://www.ticketlink.co.kr/product/64750,http://image.toast.com/aaaaab/ticketlink/TKL_6/gg_mani_0803.jpg,family:0.3;couple:1.0;single:0.9;티켓링크;공연;경기,2026-08-22 23:33:05
티켓링크,공연,64062,지브리와 사랑에 빠지다 : 지브리 영화음악 콘서트 2026 - 의정부 앙코르,의정부 예술의전당 의정부예술의전당 소극장,2026-12-04,2026-12-04,8세 이상 (전체/초등 이상),"40,000원",https://www.ticketlink.co.kr/product/64062,http://image.toast.com/aaaaab/ticketlink/TKL_1/e_main_0731.jpg,family:0.3;couple:1.0;single:0.9;티켓링크;공연;경기,2026-08-22 23:33:05
티켓링크,공연,63238,최현우 19+I - 수원,경기아트센터 경기아트센터 대극장,2026-11-20,2026-11-21,전체 관람가,"77,000원 ~ 99,000원",https://www.ticketlink.co.kr/product/63238,http://image.toast.com/aaaaab/ticketlink/TKL_7/main0514(2).jpg,family:0.3;couple:1.0;single:0.9;티켓링크;공연;경기,2026-08-22 23:33:05
티켓링크,가족/어린이,63892,"2026 가족뮤지컬 <엄마까투리 - 유치원도, 도시도 처음이야> - 수원",경기아트센터 경기아트센터 소극장,2026-11-13,2026-11-14,전체 관람가 (가족/어린이 동반),"66,000원",https://www.ticketlink.co.kr/product/63892,http://image.toast.com/aaaaab/ticketlink/TKL_8/sw_pst_0615.jpg,family:1.0;baby:1.0;toddler:1.0;가족어린이동반;티켓링크;공연;경기,2026-08-22 23:33:05
티켓링크,가족/어린이,63426,송승환의 가족뮤지컬 <더 스토리 오브 언더더씨> - 수원,경기아트센터 경기아트센터 대극장,2026-11-13,2026-11-14,전체 관람가 (가족/어린이 동반),"55,000원 ~ 77,000원",https://www.ticketlink.co.kr/product/63426,http://image.toast.com/aaaaab/ticketlink/TKL_7/sw_pst_0625.jpg,family:1.0;baby:1.0;toddler:1.0;가족어린이동반;티켓링크;공연;경기,2026-08-22 23:33:05
티켓링크,가족/어린이,65052,2026년 어린이서커스쇼 - 안산,안산올림픽기념관 안산올림픽기념관 대공연장,2026-11-07,2026-11-07,전체 관람가 (가족/어린이 동반),"20,000원 ~ 30,000원",https://www.ticketlink.co.kr/product/65052,http://image.toast.com/aaaaab/ticketlink/TKL_1/ansan_pst0819.jpg,family:1.0;baby:1.0;toddler:1.0;가족어린이동반;티켓링크;공연;경기,2026-08-22 23:33:05
티켓링크,전시,63656,"경기전 금요 야간 상설 프로그램, 별빛누빔 (전주)",전주한옥마을 경기전 전주한옥마을 경기전 내,2026-06-18,2026-11-05,전체 관람가 (전 연령),"10,000원",https://www.ticketlink.co.kr/product/63656,http://image.toast.com/aaaaab/ticketlink/TKL_2/jj_main_0605.jpg,family:0.8;couple:1.0;single:0.9;exhibition:1.0;티켓링크;전시;전북,2026-08-22 23:33:05
티켓링크,전시,63487,2026 경기도자비엔날레,"이천 경기도자 미술관, 여주 경기생활도자 미술관, 광주 경기도자 박물관 [이천]이천경기도자미술관, [여주]여주경기생활도자미술관, [광주]광주경기도자박물관",2026-09-17,2026-10-31,전체 관람가 (전 연령),"1,500원",https://www.ticketlink.co.kr/product/63487,http://image.toast.com/aaaaab/ticketlink/TKL_10/포스터720.jpg,family:0.8;couple:1.0;single:0.9;exhibition:1.0;티켓링크;전시;경기,2026-08-22 23:33:05
티켓링크,가족/어린이,64607,착한공연  어린이뮤지컬겨울왕국 - 평택,평택문화예술회관(남부) 평택남부문화예술회관 대공연장,2026-10-23,2026-10-23,전체 관람가 (가족/어린이 동반),"50,000원",https://www.ticketlink.co.kr/product/64607,http://image.toast.com/aaaaab/ticketlink/TKL_4/winter_pst0725.jpg,family:1.0;baby:1.0;toddler:1.0;가족어린이동반;티켓링크;공연;경기,2026-08-22 23:33:05
티켓링크,공연,64765,2026 동물뮤지컬 <정글북> - 인천,인천서구문화회관 인천서구문화회관 대공연장,2026-12-24,2026-12-25,8세 이상 관람가,"55,000원",https://www.ticketlink.co.kr/product/64765,http://image.toast.com/aaaaab/ticketlink/TKL_2/pst_0804(1).jpg,family:0.3;couple:1.0;single:0.9;티켓링크;공연;인천,2026-08-22 23:33:05
티켓링크,공연,64942,뮤지컬 <팬레터> - 인천,인천문화예술회관 인천문화예술회관 대공연장,2026-11-20,2026-11-21,8세 이상 관람가,"66,000원 ~ 110,000원",https://www.ticketlink.co.kr/product/64942,http://image.toast.com/aaaaab/ticketlink/TKL_7/main0812.jpg,family:0.3;couple:1.0;single:0.9;티켓링크;공연;인천,2026-08-22 23:33:05
티켓링크,가족/어린이,64597,어린이뮤지컬 <콧구멍을 후비면> - 인천,인천문화예술회관 인천문화예술회관 소공연장,2026-10-02,2026-10-03,전체 관람가 (가족/어린이 동반),"40,000원",https://www.ticketlink.co.kr/product/64597,http://image.toast.com/aaaaab/ticketlink/TKL_2/nose_pst_0724.jpg,family:1.0;baby:1.0;toddler:1.0;가족어린이동반;티켓링크;공연;인천,2026-08-22 23:33:05
티켓링크,공연,64993,연극 <덧칠>,인천수봉문화회관 인천수봉문화회관 소공연장,2026-09-16,2026-09-18,8세 이상 관람가,"20,000원",https://www.ticketlink.co.kr/product/64993,http://image.toast.com/aaaaab/ticketlink/TKL_6/main0814.jpg,family:0.3;couple:1.0;single:0.9;티켓링크;공연;인천,2026-08-22 23:33:05
티켓링크,공연,63167,연극 사랑해엄마 (인천),인천문화예술회관 인천문화예술회관 대공연장,2026-09-04,2026-09-05,8세 이상 관람가,"55,000원 ~ 66,000원",https://www.ticketlink.co.kr/product/63167,http://image.toast.com/aaaaab/ticketlink/TKL_7/lovemom_incheon_pst0624.jpg,family:0.3;couple:1.0;single:0.9;티켓링크;공연;인천,2026-08-22 23:33:05
티켓링크,공연,64194,누가 내 머리에 똥 쌌어 - 부산 낙동,부산 낙동아트센터 부산 낙동아트센터 앙상블극장,2026-11-07,2026-11-07,전체 관람가,"50,000원",https://www.ticketlink.co.kr/product/64194,http://image.toast.com/aaaaab/ticketlink/TKL_7/who_pst0702.jpg,family:0.3;couple:1.0;single:0.9;티켓링크;공연;부산,2026-08-22 23:33:05
티켓링크,공연,64476,2025-26 김창옥 토크콘서트 시즌 5 - 부산,소향씨어터 소향씨어터 우리은행홀,2026-10-31,2026-10-31,8세 이상 (전체/초등 이상),"66,000원 ~ 88,000원",https://www.ticketlink.co.kr/product/64476,http://image.toast.com/aaaaab/ticketlink/TKL_2/changok_pst0717.jpg,family:0.3;couple:1.0;single:0.9;티켓링크;공연;부산,2026-08-22 23:33:05
티켓링크,공연,64703,2026 변진섭 전국투어 콘서트 : 변천사 시즌 2.5 : 시간여행 - 여수,여수시민회관 여수시민회관,2026-11-14,2026-11-14,8세 이상 (전체/초등 이상),"99,000원 ~ 132,000원",https://www.ticketlink.co.kr/product/64703,http://image.toast.com/aaaaab/ticketlink/TKL_1/angel_pst0731.jpg,family:0.3;couple:1.0;single:0.9;티켓링크;공연;전남,2026-08-22 23:33:05
티켓링크,가족/어린이,65075,가족뮤지컬 <로봇 특공대> - 광주,5.18기념문화센터 5.18기념문화센터 민주홀,2026-11-07,2026-11-07,전체 관람가 (가족/어린이 동반),"55,000원",https://www.ticketlink.co.kr/product/65075,http://image.toast.com/aaaaab/ticketlink/TKL_3/main0820(5).jpg,family:1.0;baby:1.0;toddler:1.0;가족어린이동반;티켓링크;공연;광주,2026-08-22 23:33:05
티켓링크,가족/어린이,64465,[광주] 라이브 시트콤 뮤지컬 <인싸가족>,5.18기념문화센터 5.18기념문화센터 민주홀,2026-10-23,2026-10-24,전체 관람가 (가족/어린이 동반),"50,000원 ~ 70,000원",https://www.ticketlink.co.kr/product/64465,http://image.toast.com/aaaaab/ticketlink/TKL_10/main0716(10).jpg,family:1.0;baby:1.0;toddler:1.0;가족어린이동반;티켓링크;공연;광주,2026-08-22 23:33:05
티켓링크,전시,64760,나의 첫사랑 레시피 - 대전,이수아트홀 이수아트홀,2026-09-30,2026-11-28,전체 관람가 (전 연령),"50,000원",https://www.ticketlink.co.kr/product/64760,http://image.toast.com/aaaaab/ticketlink/TKL_8/main_0804.jpg,family:0.8;couple:1.0;single:0.9;exhibition:1.0;티켓링크;전시;대전,2026-08-22 23:33:05
티켓링크,공연,64557,2026 뮤지컬 <숲속 100층짜리 집> - 대전,대전 우송예술회관 대전 우송예술회관,2026-10-30,2026-10-31,8세 이상 관람가,"70,000원",https://www.ticketlink.co.kr/product/64557,http://image.toast.com/aaaaab/ticketlink/TKL_2/dj_pst_0722.jpg,family:0.3;couple:1.0;single:0.9;티켓링크;공연;대전,2026-08-22 23:33:05
티켓링크,전시,63934,연극 <염쟁이유씨>- 대전공연,아신극장 2관 아신극장 2관,2026-10-01,2026-10-31,전체 관람가 (전 연령),"40,000원",https://www.ticketlink.co.kr/product/63934,http://image.toast.com/aaaaab/ticketlink/TKL_4/uc_pst07291634.jpg,family:0.8;couple:1.0;single:0.9;exhibition:1.0;티켓링크;전시;대전,2026-08-22 23:33:05
티켓링크,전시,64912,연극 <죽여주는 이야기>- 대전공연,런던스테이지 런던스테이지,2026-09-03,2026-10-24,전체 관람가 (전 연령),"40,000원",https://www.ticketlink.co.kr/product/64912,http://image.toast.com/aaaaab/ticketlink/TKL_10/st_main_0810.jpg,family:0.8;couple:1.0;single:0.9;exhibition:1.0;티켓링크;전시;대전,2026-08-22 23:33:05
티켓링크,가족/어린이,64654,2026 가족뮤지컬 <피노키오> - 대전,한밭대학교 아트홀 한밭대학교 아트홀,2026-10-23,2026-10-24,전체 관람가 (가족/어린이 동반),"50,000원",https://www.ticketlink.co.kr/product/64654,http://image.toast.com/aaaaab/ticketlink/TKL_4/pn_dj_pst_0728.jpg,family:1.0;baby:1.0;toddler:1.0;가족어린이동반;티켓링크;공연;대전,2026-08-22 23:33:05
티켓링크,가족/어린이,65081,가족뮤지컬<로봇 특공대> - 대전,대전평송청소년문화센터 대전평송청소년문화센터 대극장,2026-10-23,2026-10-23,전체 관람가 (가족/어린이 동반),"55,000원",https://www.ticketlink.co.kr/product/65081,http://image.toast.com/aaaaab/ticketlink/TKL_6/main0820.jpg,family:1.0;baby:1.0;toddler:1.0;가족어린이동반;티켓링크;공연;대전,2026-08-22 23:33:05
티켓링크,공연,64242,이상준쇼 45 - 울산,HD아트센터 HD아트센터 대공연장,2026-11-20,2026-11-20,전체 관람가,"45,000원",https://www.ticketlink.co.kr/product/64242,http://image.toast.com/aaaaab/ticketlink/TKL_2/main_0706.jpg,family:0.3;couple:1.0;single:0.9;티켓링크;공연;울산,2026-08-22 23:33:05
티켓링크,공연,64911,뮤지컬 <팬레터> - 울산,HD아트센터 HD아트센터 대공연장,2026-10-28,2026-10-30,8세 이상 관람가,"66,000원 ~ 110,000원",https://www.ticketlink.co.kr/product/64911,http://image.toast.com/aaaaab/ticketlink/TKL_4/main0811(1).jpg,family:0.3;couple:1.0;single:0.9;티켓링크;공연;울산,2026-08-22 23:33:05
티켓링크,공연,64672,2026 김동하 Stand-up Comedy Tour< Life Goes On >-울산,HD아트센터 HD아트센터 대공연장,2026-10-16,2026-10-16,전체 관람가,"66,000원 ~ 77,000원",https://www.ticketlink.co.kr/product/64672,http://image.toast.com/aaaaab/ticketlink/TKL_7/ul_main_0729.jpg,family:0.3;couple:1.0;single:0.9;티켓링크;공연;울산,2026-08-22 23:33:05
티켓링크,전시,63340,가장 완벽한 환영 THE MOST PERFECT ILLUSION - 울산,울산시립미술관 울산시립미술관,2026-07-01,2026-10-04,전체 관람가 (전 연령),"8,000원",https://www.ticketlink.co.kr/product/63340,http://image.toast.com/aaaaab/ticketlink/TKL_2/main0615-1407.jpg,family:0.8;couple:1.0;single:0.9;exhibition:1.0;티켓링크;전시;울산,2026-08-22 23:33:05
티켓링크,가족/어린이,64226,가족뮤지컬 <넘버블록스> - 울산앵콜,HD아트센터 HD아트센터 대공연장,2026-10-02,2026-10-03,전체 관람가 (가족/어린이 동반),"60,000원 ~ 70,000원",https://www.ticketlink.co.kr/product/64226,http://image.toast.com/aaaaab/ticketlink/TKL_7/ulsan_main_0703.jpg,family:1.0;baby:1.0;toddler:1.0;가족어린이동반;티켓링크;공연;울산,2026-08-22 23:33:05
티켓링크,공연,64553,뮤지컬 <6시 퇴근> - 울산,HD아트센터 HD아트센터 대공연장,2026-09-17,2026-09-18,8세 이상 관람가,"40,000원 ~ 66,000원",https://www.ticketlink.co.kr/product/64553,http://image.toast.com/aaaaab/ticketlink/TKL_8/6_main_0721.jpg,family:0.3;couple:1.0;single:0.9;티켓링크;공연;울산,2026-08-22 23:33:05
티켓링크,공연,60492,오페라 갈라,세종문화회관 세종문화회관 대극장,2026-12-11,2026-12-11,8세 이상 (전체/초등 이상),"30,000원 ~ 120,000원",https://www.ticketlink.co.kr/product/60492,http://image.toast.com/aaaaab/ticketlink/TKL_4/m0105.jpg,family:0.3;couple:1.0;single:0.9;티켓링크;공연;서울,2026-08-22 23:33:05
티켓링크,공연,60497,송년 음악회,세종문화회관 세종문화회관 대극장,2026-12-09,2026-12-09,전체 관람가,"30,000원 ~ 50,000원",https://www.ticketlink.co.kr/product/60497,http://image.toast.com/aaaaab/ticketlink/TKL_10/m0105.jpg,family:0.3;couple:1.0;single:0.9;티켓링크;공연;서울,2026-08-22 23:33:05
티켓링크,가족/어린이,60505,송년 가족 음악회,세종문화회관 세종문화회관 대극장,2026-12-04,2026-12-04,전체 관람가 (가족/어린이 동반),"30,000원 ~ 50,000원",https://www.ticketlink.co.kr/product/60505,http://image.toast.com/aaaaab/ticketlink/TKL_1/m0105.jpg,family:1.0;baby:1.0;toddler:1.0;가족어린이동반;티켓링크;공연;서울,2026-08-22 23:33:05
티켓링크,공연,60504,라보엠,세종문화회관 세종문화회관 대극장,2026-11-04,2026-11-07,전체 관람가,"50,000원 ~ 150,000원",https://www.ticketlink.co.kr/product/60504,http://image.toast.com/aaaaab/ticketlink/TKL_8/main0727(2).jpg,family:0.3;couple:1.0;single:0.9;티켓링크;공연;서울,2026-08-22 23:33:05
티켓링크,가족/어린이,60331,2026 베스트셀러 어린이 뮤지컬<사과가 쿵> - 세종,BOK아트센터 BOK아트센터,2026-10-29,2026-10-30,전체 관람가 (가족/어린이 동반),"50,000원",https://www.ticketlink.co.kr/product/60331,http://image.toast.com/aaaaab/ticketlink/TKL_8/main0522-1651.jpg,family:1.0;baby:1.0;toddler:1.0;가족어린이동반;티켓링크;공연;세종,2026-08-22 23:33:05
티켓링크,공연,64243,이상준쇼 45 - 강릉,강원대학교 강릉캠퍼스 해람문화관 강원대학교 강릉캠퍼스 해람문화관,2026-11-27,2026-11-27,전체 관람가,"45,000원",https://www.ticketlink.co.kr/product/64243,http://image.toast.com/aaaaab/ticketlink/TKL_2/main_0706.jpg,family:0.3;couple:1.0;single:0.9;티켓링크;공연;강원,2026-08-22 23:33:05
티켓링크,공연,63946,2026 김장훈 전국투어 콘서트 : 원맨쇼 - 강릉,강원대학교 강릉캠퍼스 해람문화관 강원대학교 강릉캠퍼스 해람문화관,2026-10-30,2026-10-30,8세 이상 (전체/초등 이상),"55,000원 ~ 77,000원",https://www.ticketlink.co.kr/product/63946,http://image.toast.com/aaaaab/ticketlink/TKL_6/main_kjh_260618.jpg,family:0.3;couple:1.0;single:0.9;티켓링크;공연;강원,2026-08-22 23:33:05
티켓링크,가족/어린이,65070,(가족체험공연) 어린이워터버블쇼 - 강릉,강원대학교 강릉캠퍼스 해람문화관 강원대학교 강릉캠퍼스 해람문화관,2026-10-08,2026-10-08,전체 관람가 (가족/어린이 동반),"50,000원",https://www.ticketlink.co.kr/product/65070,http://image.toast.com/aaaaab/ticketlink/TKL_4/water_pst0820.jpg,family:1.0;baby:1.0;toddler:1.0;가족어린이동반;티켓링크;공연;강원,2026-08-22 23:33:05
티켓링크,공연,64198,"뮤지컬 멜로우TV < Run it up, 팀나빠 > - 강릉",강원대학교 강릉캠퍼스 해람문화관 강원대학교 강릉캠퍼스 해람문화관,2026-09-18,2026-09-18,8세 이상 관람가,"70,000원",https://www.ticketlink.co.kr/product/64198,http://image.toast.com/aaaaab/ticketlink/TKL_9/mtv_gr_pst0702.jpg,family:0.3;couple:1.0;single:0.9;티켓링크;공연;강원,2026-08-22 23:33:05
